train_id,name,item_condition_id,category_name,brand_name,price,shipping,item_description
1474,Glitter Looking PopSocket,1,Electronics/Cell Phones & Accessories/Cell Phone Accessories,PopSockets,6,1,New and never used!?? Tags: new PopSocket Trendy Cute Popular Feel free to ask for bundles! You will get 1 glitter looking PopSocket
1477,Osh kosh winter toddler boots size 5,3,Kids/Boys 2T-5T/Shoes,Osh Kosh B'gosh,14,0,No description yet
1483,Free people shorts size 30,2,"Women/Jeans/Capri, Cropped",Free People,14,0,Hardly worn good condition free people size 30 shorts with embroidered pockets
1484,Victoria's Secret push up bras,3,Women/Underwear/Bras,Victoria's Secret,14,0,3 padded push-up bras from Victoria's Secret. All size 32A EUC
1486,Alex and Ani Snake Bangle,4,Women/Jewelry/Bracelets,ALEX AND ANI,12,0,Used Alex and Ani snake coil Bangle. Slightly bent as shown in 3rd pic. Still super cute & pairs well with other bracelets. Retails for [rm] new.
1488,Urban decay electric palette,1,Beauty/Makeup/Makeup Palettes,Urban Decay,26,0,Brand new in box unused and authentic. Purchase invoice available upon request. Urban decay electric pressed pigment palette. Includes a brush.
1490,Dress L,1,Women/Dresses/Knee-Length,FOREVER 21,8,1,Crochet white Lacey dress. Size large. Tags still attached. New [rm] from Walmart
1492,Justice UA bundle girls size 10,3,Kids/Girls (4+)/Tops & T-Shirts,Justice,26,0,Justice 4 pair of shorts excellent condition no stains Justice 1 shirt UA shorts YM fits a 10 All excellent condition No free shipping pleaSe don't ask
1495,Lularoe Medium Ombr¨¦ Amelia,1,Women/Dresses/Knee-Length,LuLaRoe,84,0,"LLR Medium Amelia, I'm selling the medium because I found the size I prefer. Trying to make back what I paid. New with tags, but tags are not attached. I received it from a consultant like that."
1498,PINK nation set,1,Women/Athletic Apparel/Tracksuits & Sweats,PINK,49,0,Small Nwt
1499,Giant dumbo plush,3,Kids/Toys/Stuffed Animals & Plush,Disney,20,1,Used and in good condition Vintage giant dumbo plush
1502,??Sz L VS PINK Logo Boyshorts NWT,1,Women/Underwear/Panties,PINK,10,1,Victoria's Secret PINK logo Boyshorts. Brand new with tags (NWT). Navy floral. Very comfortable. Size Large (L) Price is firm. Can bundle to save on shipping fees.
1506,Urban Outfitters ecote boho cardigan,3,Women/Sweaters/Cardigan,Urban Outfitters,18,0,Worn once
1507,Embellished Shorts (2),2,Women/Athletic Apparel/Shorts,Abercrombie & Fitch,20,1,"Worn, but perfect condition :) Tags : Hollister, Gilly hicks, American Eagle"
1508,Iphone 4 case,1,"Electronics/Cell Phones & Accessories/Cases, Covers & Skins",Apple,5,1,No description yet
1509,VS PINK grey mock neck sweatshirt (s),3,Women/Sweaters/Crewneck,PINK,26,0,"VICTORIA'S SECRET PINK! SOLD OUT!! MOCK NECK STYLE SWEASHIRT! DETAILS: MARL GREY WITH ""PINK"" IN GOLD FOIL ON NECK ARMS EACH HAVE GOLD BLACK AND WHITE GRAPHIC SIZE SMALL ORDERED OFFLINE AND HAVE NEVER WORN! VICTORIA'S SECRET LABEL HAS BEEN CUT THROUGH TO PREVENT RETURNS If you have any questions please ask and I will respond promptly."
1510,Yellow Boutique Tshirt Dress,1,Women/Dresses/Knee-Length,Francesca's Collections,12,1,No description yet
1513,Papaya Distressed Light Demin Shorts S,3,Women/Athletic Apparel/Shorts,Papaya,9,0,"Lowest....read desc. Thanks=) 10% off bundles=) Light wash Papaya womens girls destroyed jean shorts. Pre-owned Please see all photos. There is a light pink coloring across the waist (pink shirt worn). I tried to capture it in the last pic. Some small spots on the back under the pockets. This is why I've lowered the price to [rm]. Great for summer. Ripped cut off short shorts Thanks so much for looking =) Short shorts, booty shorts"
1515,J. Crew DOUBLE BREASTED schoolboy blazer,2,Women/Suits & Blazers/Blazer,J. Crew,61,0,This is the double breasted style that is super rare and won't be found anywhere else but here!! This incredibly popular blazer is sold out everywhere and you won't find a better price!! From J. Crew RETAIL stores. Reasonable offers may be considered so please feel free to make an offer :) this blazer was worn ONCE to try it on and the size is 0.
1518,American Eagle Black Shirt,3,Men/Tops/T-shirts,American Eagle,8,0,Great condition American Eagle shirt!
1524,VS PINK Yoga Bundle,3,"Women/Athletic Apparel/Pants, Tights, Leggings",PINK,12,0,All xsmall. Leopard waistband is skinny crop yoga. Striped waistband says live love dream from Aero full length skinny yoga. Last pair is VS full legth flare. Price firm.
1526,Hat,2,Men/Men's Accessories/Hats,Carhartt,12,1,small carhartt strap back
1527,12 months lot,3,Kids/Girls 0-24 Mos/One-Pieces,Carter's,13,1,"3 dresses with diaper covers, 1 romper and 2 pants ( white and ""jean stretchy"") Great brands like carter's, Child's place etc.."
1528,iPod 6th Generation,2,"Electronics/TV, Audio & Surveillance/Portable Audio & Accessories",Apple,38,0,Fully functional without scratches or anything. Charger included.
1534,Boys 18 month Nike shorts set,3,Kids/Boys 0-24 Mos/Tops & T-Shirts,Nike,4,1,No description yet
1539,6 Namebrand toddler shorts-FREESHIP,3,Kids/Boys 2T-5T/Bottoms,Gap,14,1,Orange Gap shorts. size 3 toddler Olive green Old Navy shorts. size 4toddler. Dark blue Izod shorts. size 4toddler. 2 pair blue jean childrens place shorts. size 3toddler. Blue levi's shorts. size 3toddler. ALL GOOD CONDITION
1540,Reebok Crossfit Chase Booty Shorts,2,Women/Athletic Apparel/Shorts,Reebok,24,0,"Size Large. Reebok Crossfit Chase Booty Shorts. Worn once, but too big for me! They're of course great for crossfit, running, weightlifting and more. They have a small message on the inside lining that says ""stronger than yesterday"". Super cute and comfy. I have washed them, so they are clean! Just wanting to get them to someone who can rock them in a wod or workout since I can't sadly...paid 50$ for them originally!"
1542,Vans (Worn once),2,Men/Shoes/Fashion Sneakers,VANS,20,0,"Like new dark red vans (slight maroon tint), worn once. Men's size 8"
1545,Diesel Men's watch,2,Men/Men's Accessories/Watches,DIESEL,54,0,Brand new Never worn
1547,Lego book set of 4,3,Kids/Toys/Building Toys,LEGO,6,1,This is a Lego set of 4 books.
1549,Womens columbia rain jacket,2,Women/Athletic Apparel/Jackets,Columbia,20,0,Size small. Great condition
1552,Burberry Perfume,3,Beauty/Fragrance/Women,Sephora,18,0,Full size Perfume used a bit. Label is scratched off a bit.
1561,Benefit gimme brow (full size),2,Beauty/Makeup/Eyes,Benefit,14,0,Shade 5 Used once Comes w/ packaging
1565,Halloween Police costume/dress up,3,Kids/Toys/Dress Up & Pretend Play,Creativity for Kids,16,0,"Vest fits 3-7+. Set includes vest, glasses, badges, whistle, gun, cuffs, tickets and all comes in a police bag. Great for Halloween or dress up."
1572,Mystery bundle,2,Beauty/Makeup/Makeup Sets,Sephora,14,0,"Want a surprise? Each bundle contains a variety of items- from lip sticks to lashes. For only [rm] - you must see the goodies inside the mystery box Brands in your mystery box may include: MAC Sephora Colourpop NYX Urban decay Benefit Too faced Bath & Body Works Victoria's Secret Ulta And many others Items may include: Skin care Nail polishes Perfumes Hair care Brushes / Tools / Makeup applicators Makeup (eyeliner, lipstick, lip gloss, eyeshadow, concealer, highlighter, bronzer, press powder, etc) Lashes Earrings ?About 5 items ?a bunch of samples ?Everything is new & super cute :) Please read the full description before asking questions / purchasing :)"
1574,??Silver Nintendo? GameCube & Controller,4,Electronics/Video Games & Consoles/Consoles,Nintendo,35,0,"? Limited edition silver/platinum Nintendo Game Cube system/console & wired controller ? No cords or games included ? Fair condition-sold AS IS, unable to test, no obvious flaws except surface scratches ¡î Check out my shop, it's always open! ¡î FREE GIFT: With EVERY item purchased! BUNDLE & SAVE: [rm] off ALL items [rm] & up, [rm] off ALL ? items! C3"
1575,Vs long sleeve thermal top,3,Women/Tops & Blouses/T-Shirts,PINK,12,0,Like new Size large Perfect condition Long sleeve thermal
1576,American girl bitty baby accessories,3,Kids/Toys/Dolls & Accessories,American Girl ?,18,0,Books have some marks but nothing too bad
1577,Purple Coach zip long wallet,3,Women/Women's Accessories/Wallets,Coach,44,0,No description yet
1580,Mudd shirt,3,Women/Tops & Blouses/T-Shirts,Mudd,12,0,"Navy Mudd shirt with orange, green, and glittery pink with words ""Peace Love Hope"". Design makes it look like it was spray painted on a brick wall. Size M"
1583,On hold Ruby Radiance and 35 yrBarbie,1,Vintage & Collectibles/Collectibles/Doll,Mattel?,26,0,Ruby Radiance collectable Barbie. Bob Mackie doll. New in box. Box has shelf wear.
1585,Twilight woods perfume,1,Beauty/Fragrance/Women,Bath & Body Works,6,1,Never used. Will ship out today!
1587,North Face Jacket,3,Women/Athletic Apparel/Jackets,The North Face,31,0,"Black North Face Jacket part of the breast cancer editions, worn a couple of times, but does have some signs of wearing, still in great condition, no major issues."
1590,Limited Edition Goddess,1,Beauty/Makeup/Lips,SeneGence,34,0,"New, sealed. LipSense by SeneGence"
1593,iPhone 5c,3,Electronics/Cell Phones & Accessories/Cell Phones & Smartphones,Apple,34,0,Blue iPhone 5c Screen Was Recently Replaced And Started Glitching Every Time I turn it on everything else is fine unlocked phone
1595,Fuji film great condition!!!,3,Electronics/Cameras & Photography/Film Photography,Fuji,42,0,Clean only used twice 8 films left everything works!!!
1596,Tarte shape tape,3,Beauty/Makeup/Face,Tarte,14,0,Light medium used a couple times
1597,iPod touch 5th generation,4,Electronics/Cell Phones & Accessories/Cell Phones & Smartphones,Apple,31,0,Could use a new battery
1602,Younique Liquid foundation (Cashmere),3,Beauty/Makeup/Face,MAC,25,1,"?AUTHENTIC? Cashmere Liquid foundation. Finally after my 3rd attempt and alot of wasted money I found my right color, This HAS BEEN USED twice from dropper to brush only. This is WAY to dark for me and bought another one that works perfect. It does come with the Box!! Shake before use :) Price is as low as it will go! ?TAGS FOR VIEWS? TARTE ELF WET N WILD TOO FACED NAKED URBAN DECAY COLORPOP DLS YOUNIQUE FOUNDATION REVLON LA COLORS SMASHBOX NYX SEPHORA IPSY NARS KAT VON D BATH AND BODY WORKS MAC BEAUTY EYESHADOW LIPSTICK"
1617,TOSHIBA SATELLITE LAPTOP,3,Electronics/Computers & Tablets/Laptops & Netbooks,Toshiba,75,1,TOSHIBA SATELLITE LAPTOP HARMAN KARDON BATTERY HOLDS CHARGE
1618,Hollister Skinny Jeans,3,"Women/Jeans/Slim, Skinny",Hollister,10,0,Hollister skinny jeans Size 0/24 Preloved but still in excellent condition. Pictures show some very slight fading but they only look like that from the angle of the light hitting them :) Smoke/pet free home
1619,Sony PlayStation 2,3,Electronics/Video Games & Consoles/Consoles,Sony,46,0,"Sony PlayStation 2 console 2 controllers All cords present 2 memory cards ( one is not pictured - 16GB & 8GB) Want to buy separate items , message me . #controller #console #ps2 #playstation2 #games #memorycard #vintage #retro #gamesystem"
1620,Brown Heel Boots,2,Women/Shoes/Boots,Steve Madden,17,0,"Size 6. Red bottoms- not sure on brand. High heel boots, knee high or calf. Bundle for free shipping! Check out my closet! :) willing to negotiate on all prices!"
1624,Apple Watch 38mm,2,Electronics/Cell Phones & Accessories/Cell Phones & Smartphones,Apple,206,0,Just like new. I have the original box as well
1625,1x Sonoma hooded/ zip up sweater.,3,Women/Sweaters/Full Zip,Sonoma,16,0,"Brown/tan hooded sweater, in excellent condition. Please check out my other listings and bundle to save."
1636,Ray-Ban aviators,1,Men/Men's Accessories/Sunglasses,Ray-Ban,26,0,Ray-Ban aviators Only wore once or twice Kinda Heavy but not that heavy
1639,Victoria Secret Pink - Black Bralette,3,Women/Underwear/Bras,PINK,9,0,Victoria Secret Pink - Black Bralette Size Small (AA-C cup) but fits a range of sizes (see 3rd pic for size chart) Gently used but still in great condition
1642,ADIDAS ZX running shoes Sz 8.5 new,1,Women/Shoes/Athletic,Adidas,56,0,ADIDAS ZX running shoes Sz 8.5 new box is missing Lid 100% authentic itemcloset#2do
1643,SALE Pink Leopard And Maroon BookBag,3,Women/Women's Handbags/Backpack Style,PINK,25,1,Super cute Pink bookbag!! In used condition but still very nice Has a padded pocket in one opening and a pocket and mesh holder in the second. Also has a small zipped pocket on the top by the handle. Has discoloration in zippers(picture above) Minor flaws in fabric Will send more pictures upon request
1644,Michael Kors Boots,3,Women/Shoes/Boots,Michael Kors,36,0,"Excellent clean condition! Used about 6 times. There is nothing wrong except there is some wear on the buckles , not noticeable! Great for Rain boots or winter boots!"
1645,Bandeau Halter Bikini Set,3,Women/Swimwear/Two-Piece,Victoria's Secret,10,1,"Only tried on, never worn out Has push-up padding/underwire Not VS it's Cupshe Maroon color **4th pic is a deficiency, the sewing snapped on the silver ring, so I securely tied it so it's still wearable SIZING REFERENCE: I'm a 34A in bras Bottoms I'm typically a 4"
1646,Authentic Gaspeite / Sterling Earrings,2,Women/Jewelry/Earrings,Vintage,34,0,Stamped with Mexico 925. Gaspeite green stone is a beautiful bright green.
1656,Michael Kors heels,3,Women/Shoes/Pumps,Michael Kors,26,0,Chocolate brown suede. Only sign of wear is bottom
1657,VS PINK Maroon ID Holder (NEW),1,Women/Women's Accessories/Other,PINK,19,0,VS PINK Maroon ID holder New without tags! [rm] + [rm] shipping Bundle to save!
1658,Jessica Simpson Heeled Pump,2,Women/Shoes/Boots,Jessica Simpson,40,0,"Fun, Sexy Heeled Pump. Very Stylish. True to size (Brand New)"
1659,Original Apple Earphones X2,3,"Electronics/TV, Audio & Surveillance/Headphones",Apple,13,1,2 Use Earphones 100% Authentic Came With IPhones From Apple. Works As New!
1664,Mac lipsticks bundle,1,Beauty/Makeup/Lips,Mac Cosmetic,33,1,"Mac lipstick morange, lovelorn, lady danger, pink pigeon, & heroine"
1666,Coach Shoes,2,Women/Shoes/Fashion Sneakers,Coach,20,0,Pretty much new hardly worn Could fit a 7.5
1667,4x4 Shell Photo Frame,2,Home/Home D¨¦cor/Photo Albums & Frames,Pier One,10,0,"Like New Condition, never used! Does NOT contain a glass where the picture goes! Triton frame features seashells and natural mango wood to surround a 4x4 image. It's perfect for family photos taken at the beach. Natural 6.88""W x 1""D x 6.88""H Engineered wood, nut shells,mango wood Holds a 4"" x 4"" photo"
1671,Nike Shorts,2,Women/Athletic Apparel/Shorts,Nike,20,0,Bought from a seller but they didn't fit :( size medium!
1680,Cashmere Sweater Bundle,2,Women/Sweaters/Crewneck,Talbots,24,0,Size petite Medium 100% cashmere
1697,Sam and Libby Black Shoes,2,Women/Shoes/Boots,Sam & Libby,12,1,sam and libby black shoes size- 6 price- [rm] i do holds just let me know for how long! ??
1698,JBL charge 3,1,"Electronics/TV, Audio & Surveillance/Portable Audio & Accessories",JBL,90,1,Portable Bluetooth speaker
1699,KATE SPADE flamingo Bon Shopper NWT,1,Women/Women's Handbags/Totes & Shoppers,kate spade new york,131,0,"KATE SPADE NEW YORK take a walk on the wild side bon shopper Size: 13.5""h x 12.3""w x 5.1""d ; Handle drop length: 8.3"" * canvas with smooth leather trim * capital kate jacquard lining * printed kate spade new york signature * shoulder bag with an open top * dual interior slide pockets NEW with Tag attached. ?Price is firm"
1703,XS Madison,1,Women/Skirts/Pleated,LuLaRoe,32,0,XS Madison with pockets. Gray with a hint of blue
1704,Steve Madden Simple Ankle Strap Heels,3,Women/Shoes/Sandals,Steve Madden,43,0,"Simple ankle strap heels by Steve Madden. First photo shows the color the best. Slight blemish on one heel as shown in the last photo. 3.75"" heel height. Great for holiday parties and NYE!"
1707,SALE H&M fitted blazer,1,Women/Suits & Blazers/Blazer,H&M,18,1,Forest Green H&M fitted blazer size 6 Ideal for your fall work wardrobe! Price negotiable! Listed: 40; Sale: 25
1708,Children's Nike Shoes Free Ship,3,Kids/Girls 2T-5T/Shoes,Nike,14,1,Size 6C
1710,VS PINK Univ. of Arkansas tshirt sz S,1,Women/Tops & Blouses/T-Shirts,Victoria's Secret,27,1,"PRICE FIRM ?? Don't ask me for the lowest price pls , you have a free shipping NEW WITH TAG - sz S oversized fit ?Bundle to save ?? NO Trades ?? NO HOLDS NO lowballing ?? I ship via USPS - First class and Priority mail ?? the same day or next day ?? Allowed USPS to update tr.number 24 to 48 hours after i hit button SHIPPED ?? I won't be answering question ??When will you ship ?? When will my package be arriving ??My tracking # does NOT work ??( needs time to update by usps which takes time ) After you make a purchase?? Feel free to ask if you have any questions about my merchandise I will answer asap Thank you ?? - Patkat"
1711,BBW Paris Amour edp,3,Beauty/Fragrance/Women,Bath & Body Works,16,1,A little is used. This is the eau de parfum which means it's more concentrated than the eau de toilette. So you only need a little bit.
